"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/26/2021","AQS","180970078","4","8.7","ug/m3 LC","36","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/27/2021","AQS","180970078","4","13.3","ug/m3 LC","54","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/28/2021","AQS","180970078","4","22.2","ug/m3 LC","72","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/29/2021","AQS","180970078","4","16.3","ug/m3 LC","60","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/30/2021","AQS","180970078","4","12.3","ug/m3 LC","51","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/01/2021","AQS","180970078","4","11.8","ug/m3 LC","49","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/02/2021","AQS","180970078","4","10.3","ug/m3 LC","43","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/03/2021","AQS","180970078","4","8.5","ug/m3 LC","35","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/04/2021","AQS","180970078","4","12","ug/m3 LC","50","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/05/2021","AQS","180970078","4","13","ug/m3 LC","53","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/06/2021","AQS","180970078","4","11","ug/m3 LC","46","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/07/2021","AQS","180970078","4","5","ug/m3 LC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/08/2021","AQS","180970078","4","13.1","ug/m3 LC","53","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/09/2021","AQS","180970078","4","16.7","ug/m3 LC","61","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/10/2021","AQS","180970078","4","17.3","ug/m3 LC","62","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/11/2021","AQS","180970078","4","12.8","ug/m3 LC","52","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/12/2021","AQS","180970078","4","8","ug/m3 LC","33","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/13/2021","AQS","180970078","4","11.3","ug/m3 LC","47","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/14/2021","AQS","180970078","4","11.7","ug/m3 LC","49","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/15/2021","AQS","180970078","4","5.2","ug/m3 LC","22","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/16/2021","AQS","180970078","4","5.8","ug/m3 LC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/17/2021","AQS","180970078","4","10.3","ug/m3 LC","43","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/18/2021","AQS","180970078","4","16.2","ug/m3 LC","60","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/19/2021","AQS","180970078","4","14.3","ug/m3 LC","56","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/20/2021","AQS","180970078","4","12.9","ug/m3 LC","53","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/21/2021","AQS","180970078","4","8.9","ug/m3 LC","37","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/22/2021","AQS","180970078","4","5","ug/m3 LC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/23/2021","AQS","180970078","4","11.6","ug/m3 LC","48","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/24/2021","AQS","180970078","4","11.4","ug/m3 LC","48","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/25/2021","AQS","180970078","4","4","ug/m3 LC","17","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/26/2021","AQS","180970078","4","5.5","ug/m3 LC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/27/2021","AQS","180970078","4","7.4","ug/m3 LC","31","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/28/2021","AQS","180970078","4","6.8","ug/m3 LC","28","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/29/2021","AQS","180970078","4","7.4","ug/m3 LC","31","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/30/2021","AQS","180970078","4","3.7","ug/m3 LC","15","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/31/2021","AQS","180970078","4","7.8","ug/m3 LC","33","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/01/2021","AQS","180970078","4","4.8","ug/m3 LC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/02/2021","AQS","180970078","4","6.1","ug/m3 LC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/03/2021","AQS","180970078","4","16.9","ug/m3 LC","61","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/04/2021","AQS","180970078","4","17.9","ug/m3 LC","63","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/05/2021","AQS","180970078","4","27","ug/m3 LC","82","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/06/2021","AQS","180970078","4","28.3","ug/m3 LC","85","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/07/2021","AQS","180970078","4","26.7","ug/m3 LC","82","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/08/2021","AQS","180970078","4","15.1","ug/m3 LC","57","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/09/2021","AQS","180970078","4","20.7","ug/m3 LC","69","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/10/2021","AQS","180970078","4","36.3","ug/m3 LC","103","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/11/2021","AQS","180970078","4","11.6","ug/m3 LC","48","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/12/2021","AQS","180970078","4","4.2","ug/m3 LC","18","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/13/2021","AQS","180970078","4","4.4","ug/m3 LC","18","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/14/2021","AQS","180970078","4","6.5","ug/m3 LC","27","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/15/2021","AQS","180970078","4","5.7","ug/m3 LC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/16/2021","AQS","180970078","4","11","ug/m3 LC","46","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/17/2021","AQS","180970078","4","12.2","ug/m3 LC","51","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/18/2021","AQS","180970078","4","5","ug/m3 LC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/19/2021","AQS","180970078","4","9.2","ug/m3 LC","38","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/20/2021","AQS","180970078","4","21.9","ug/m3 LC","72","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/21/2021","AQS","180970078","4","16.4","ug/m3 LC","60","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/22/2021","AQS","180970078","4","4.9","ug/m3 LC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/23/2021","AQS","180970078","4","9.2","ug/m3 LC","38","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/24/2021","AQS","180970078","4","8.2","ug/m3 LC","34","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/25/2021","AQS","180970078","4","10.9","ug/m3 LC","45","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/26/2021","AQS","180970078","4","5.3","ug/m3 LC","22","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/27/2021","AQS","180970078","4","9.1","ug/m3 LC","38","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/28/2021","AQS","180970078","4","9.8","ug/m3 LC","41","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/29/2021","AQS","180970078","4","10.2","ug/m3 LC","43","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/30/2021","AQS","180970078","4","13.8","ug/m3 LC","55","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/01/2021","AQS","180970078","4","21.7","ug/m3 LC","71","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/02/2021","AQS","180970078","4","13.2","ug/m3 LC","53","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/03/2021","AQS","180970078","4","9.3","ug/m3 LC","39","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/04/2021","AQS","180970078","4","13.5","ug/m3 LC","54","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/05/2021","AQS","180970078","4","10.7","ug/m3 LC","45","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/06/2021","AQS","180970078","4","7.7","ug/m3 LC","32","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/07/2021","AQS","180970078","4","5.6","ug/m3 LC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/08/2021","AQS","180970078","4","13.5","ug/m3 LC","54","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/09/2021","AQS","180970078","4","15.5","ug/m3 LC","58","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/10/2021","AQS","180970078","4","23.5","ug/m3 LC","75","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/11/2021","AQS","180970078","4","6.3","ug/m3 LC","26","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/12/2021","AQS","180970078","4","5.4","ug/m3 LC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/13/2021","AQS","180970078","4","13.9","ug/m3 LC","55","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/14/2021","AQS","180970078","4","15.6","ug/m3 LC","58","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/15/2021","AQS","180970078","4","10.8","ug/m3 LC","45","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/16/2021","AQS","180970078","4","16.8","ug/m3 LC","61","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/17/2021","AQS","180970078","4","10.8","ug/m3 LC","45","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/18/2021","AQS","180970078","4","7.1","ug/m3 LC","30","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/19/2021","AQS","180970078","4","8.4","ug/m3 LC","35","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/20/2021","AQS","180970078","4","13.8","ug/m3 LC","55","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/21/2021","AQS","180970078","4","16.9","ug/m3 LC","61","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/22/2021","AQS","180970078","4","14.5","ug/m3 LC","56","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/23/2021","AQS","180970078","4","9.4","ug/m3 LC","39","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/24/2021","AQS","180970078","4","9.4","ug/m3 LC","39","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/25/2021","AQS","180970078","4","9.6","ug/m3 LC","40","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/26/2021","AQS","180970078","4","13.2","ug/m3 LC","53","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/27/2021","AQS","180970078","4","13.3","ug/m3 LC","54","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/28/2021","AQS","180970078","4","7.2","ug/m3 LC","30","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/29/2021","AQS","180970078","4","9.1","ug/m3 LC","38","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/30/2021","AQS","180970078","4","12.7","ug/m3 LC","52","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/31/2021","AQS","180970078","4","15.1","ug/m3 LC","57","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/01/2021","AQS","180970081","1","9","ug/m3 LC","38","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/04/2021","AQS","180970081","1","19.2","ug/m3 LC","66","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/07/2021","AQS","180970081","1","6.5","ug/m3 LC","27","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/10/2021","AQS","180970081","1","16.2","ug/m3 LC","60","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/13/2021","AQS","180970081","1","17.6","ug/m3 LC","63","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/16/2021","AQS","180970081","1","6.8","ug/m3 LC","28","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/19/2021","AQS","180970081","1","8.4","ug/m3 LC","35","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/22/2021","AQS","180970081","1","2.3","ug/m3 LC","10","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/25/2021","AQS","180970081","1","12.3","ug/m3 LC","51","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
