"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/26/2021","AQS","180970050","1","0.036","ppm","33","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"02/27/2021","AQS","180970050","1","0.037","ppm","34","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"02/28/2021","AQS","180970050","1","0.033","ppm","31","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/01/2021","AQS","180970050","1","0.037","ppm","34","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/02/2021","AQS","180970050","1","0.037","ppm","34","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/03/2021","AQS","180970050","1","0.043","ppm","40","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/04/2021","AQS","180970050","1","0.039","ppm","36","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/05/2021","AQS","180970050","1","0.042","ppm","39","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/06/2021","AQS","180970050","1","0.044","ppm","41","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/07/2021","AQS","180970050","1","0.044","ppm","41","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/08/2021","AQS","180970050","1","0.051","ppm","47","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/09/2021","AQS","180970050","1","0.055","ppm","51","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/10/2021","AQS","180970050","1","0.048","ppm","44","Indpls.- Ft. Harrison","13","76.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/11/2021","AQS","180970050","1","0.035","ppm","32","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/12/2021","AQS","180970050","1","0.044","ppm","41","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/13/2021","AQS","180970050","1","0.045","ppm","42","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/14/2021","AQS","180970050","1","0.042","ppm","39","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/15/2021","AQS","180970050","1","0.035","ppm","32","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/16/2021","AQS","180970050","1","0.031","ppm","29","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/17/2021","AQS","180970050","1","0.033","ppm","31","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/18/2021","AQS","180970050","1","0.037","ppm","34","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/19/2021","AQS","180970050","1","0.041","ppm","38","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/20/2021","AQS","180970050","1","0.045","ppm","42","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/21/2021","AQS","180970050","1","0.049","ppm","45","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/22/2021","AQS","180970050","1","0.049","ppm","45","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/23/2021","AQS","180970050","1","0.042","ppm","39","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/24/2021","AQS","180970050","1","0.047","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/25/2021","AQS","180970050","1","0.03","ppm","28","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/26/2021","AQS","180970050","1","0.029","ppm","27","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/27/2021","AQS","180970050","1","0.047","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/28/2021","AQS","180970050","1","0.035","ppm","32","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/29/2021","AQS","180970050","1","0.045","ppm","42","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/30/2021","AQS","180970050","1","0.052","ppm","48","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"03/31/2021","AQS","180970050","1","0.041","ppm","38","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/01/2021","AQS","180970050","1","0.043","ppm","40","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/02/2021","AQS","180970050","1","0.043","ppm","40","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/03/2021","AQS","180970050","1","0.054","ppm","50","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/04/2021","AQS","180970050","1","0.062","ppm","74","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/05/2021","AQS","180970050","1","0.063","ppm","77","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/06/2021","AQS","180970050","1","0.052","ppm","48","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/07/2021","AQS","180970050","1","0.041","ppm","38","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/08/2021","AQS","180970050","1","0.041","ppm","38","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/09/2021","AQS","180970050","1","0.056","ppm","54","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/10/2021","AQS","180970050","1","0.037","ppm","34","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/11/2021","AQS","180970050","1","0.018","ppm","17","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/12/2021","AQS","180970050","1","0.048","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/13/2021","AQS","180970050","1","0.046","ppm","43","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/14/2021","AQS","180970050","1","0.044","ppm","41","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/15/2021","AQS","180970050","1","0.031","ppm","29","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/16/2021","AQS","180970050","1","0.041","ppm","38","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/17/2021","AQS","180970050","1","0.046","ppm","43","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/18/2021","AQS","180970050","1","0.05","ppm","46","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/19/2021","AQS","180970050","1","0.048","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/20/2021","AQS","180970050","1","0.036","ppm","33","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/21/2021","AQS","180970050","1","0.042","ppm","39","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/22/2021","AQS","180970050","1","0.049","ppm","45","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/23/2021","AQS","180970050","1","0.053","ppm","49","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/24/2021","AQS","180970050","1","0.038","ppm","35","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/25/2021","AQS","180970050","1","0.038","ppm","35","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/26/2021","AQS","180970050","1","0.054","ppm","50","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/27/2021","AQS","180970050","1","0.058","ppm","61","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/28/2021","AQS","180970050","1","0.026","ppm","24","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/29/2021","AQS","180970050","1","0.034","ppm","31","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"04/30/2021","AQS","180970050","1","0.047","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/01/2021","AQS","180970050","1","0.054","ppm","50","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/02/2021","AQS","180970050","1","0.05","ppm","46","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/04/2021","AQS","180970050","1","0.028","ppm","26","Indpls.- Ft. Harrison","15","88.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/05/2021","AQS","180970050","1","0.037","ppm","34","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/06/2021","AQS","180970050","1","0.042","ppm","39","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/07/2021","AQS","180970050","1","0.048","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/08/2021","AQS","180970050","1","0.044","ppm","41","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/09/2021","AQS","180970050","1","0.036","ppm","33","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/10/2021","AQS","180970050","1","0.047","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/11/2021","AQS","180970050","1","0.037","ppm","34","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/12/2021","AQS","180970050","1","0.039","ppm","36","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/13/2021","AQS","180970050","1","0.05","ppm","46","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/14/2021","AQS","180970050","1","0.059","ppm","64","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/15/2021","AQS","180970050","1","0.058","ppm","61","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/16/2021","AQS","180970050","1","0.055","ppm","51","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/17/2021","AQS","180970050","1","0.039","ppm","36","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/18/2021","AQS","180970050","1","0.042","ppm","39","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/19/2021","AQS","180970050","1","0.05","ppm","46","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/20/2021","AQS","180970050","1","0.056","ppm","54","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/21/2021","AQS","180970050","1","0.054","ppm","50","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/22/2021","AQS","180970050","1","0.058","ppm","61","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/23/2021","AQS","180970050","1","0.048","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/24/2021","AQS","180970050","1","0.065","ppm","84","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/25/2021","AQS","180970050","1","0.057","ppm","58","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/26/2021","AQS","180970050","1","0.044","ppm","41","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/27/2021","AQS","180970050","1","0.049","ppm","45","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/28/2021","AQS","180970050","1","0.028","ppm","26","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/29/2021","AQS","180970050","1","0.047","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/30/2021","AQS","180970050","1","0.05","ppm","46","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"05/31/2021","AQS","180970050","1","0.049","ppm","45","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/01/2021","AQS","180970050","1","0.057","ppm","58","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/02/2021","AQS","180970050","1","0.031","ppm","29","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/03/2021","AQS","180970050","1","0.049","ppm","45","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/04/2021","AQS","180970050","1","0.069","ppm","97","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/05/2021","AQS","180970050","1","0.058","ppm","61","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/06/2021","AQS","180970050","1","0.045","ppm","42","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/07/2021","AQS","180970050","1","0.034","ppm","31","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/08/2021","AQS","180970050","1","0.035","ppm","32","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/09/2021","AQS","180970050","1","0.029","ppm","27","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/10/2021","AQS","180970050","1","0.035","ppm","32","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/11/2021","AQS","180970050","1","0.057","ppm","58","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/12/2021","AQS","180970050","1","0.066","ppm","87","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/13/2021","AQS","180970050","1","0.061","ppm","71","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/14/2021","AQS","180970050","1","0.066","ppm","87","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/15/2021","AQS","180970050","1","0.041","ppm","38","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/16/2021","AQS","180970050","1","0.066","ppm","87","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/17/2021","AQS","180970050","1","0.069","ppm","97","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/18/2021","AQS","180970050","1","0.061","ppm","71","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/19/2021","AQS","180970050","1","0.052","ppm","48","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/20/2021","AQS","180970050","1","0.049","ppm","45","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/21/2021","AQS","180970050","1","0.038","ppm","35","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/22/2021","AQS","180970050","1","0.04","ppm","37","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/23/2021","AQS","180970050","1","0.048","ppm","44","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/24/2021","AQS","180970050","1","0.052","ppm","48","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/25/2021","AQS","180970050","1","0.03","ppm","28","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/26/2021","AQS","180970050","1","0.037","ppm","34","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/27/2021","AQS","180970050","1","0.031","ppm","29","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/28/2021","AQS","180970050","1","0.038","ppm","35","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/29/2021","AQS","180970050","1","0.046","ppm","43","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"06/30/2021","AQS","180970050","1","0.03","ppm","28","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"07/01/2021","AQS","180970050","1","0.042","ppm","39","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
"07/02/2021","AQS","180970050","1","0.032","ppm","30","Indpls.- Ft. Harrison","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.8588890009284","-86.021389"
