"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/14/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/15/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/16/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/17/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/18/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/19/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/20/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/21/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/22/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/23/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/24/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/25/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/26/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/27/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/28/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/29/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/30/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"01/31/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/01/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/02/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/03/2021","AQS","180970087","1","0.9","ppm","10","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/04/2021","AQS","180970087","1","0.9","ppm","10","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/05/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/06/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/07/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/08/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/09/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/10/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/11/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/12/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/13/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/14/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/15/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/16/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/17/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/18/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/19/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/20/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/21/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/22/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/23/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/24/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/25/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/26/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/27/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/28/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/01/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","14","58.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/02/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/03/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/04/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/05/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/06/2021","AQS","180970087","1","0.9","ppm","10","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/07/2021","AQS","180970087","1","1","ppm","11","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/08/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/09/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/10/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/11/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/12/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/13/2021","AQS","180970087","1","1","ppm","11","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/14/2021","AQS","180970087","1","2","ppm","23","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/15/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/16/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/17/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/18/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/19/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/20/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/21/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/22/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/23/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/24/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/25/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/26/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/27/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/28/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/29/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/30/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/31/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/01/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/02/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/03/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/04/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/05/2021","AQS","180970087","1","0.9","ppm","10","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/06/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/07/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/08/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/09/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/10/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/11/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/12/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/13/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/14/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/15/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/16/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/17/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/18/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/19/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/20/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/21/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/22/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/23/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/24/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/25/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","22","92.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/04/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","6","25.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/05/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","13","54.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/13/2021","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","4","17.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/14/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","12","50.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/15/2021","AQS","180970087","1","1.2","ppm","14","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/16/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/17/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/18/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/19/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/20/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/21/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/22/2021","AQS","180970087","1","0.9","ppm","10","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/23/2021","AQS","180970087","1","1","ppm","11","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/24/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/25/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/26/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/27/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/28/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/29/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/30/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/31/2021","AQS","180970087","1","0.6","ppm","7","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/01/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/02/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/03/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/04/2021","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/05/2021","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/06/2021","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
